HSPB1,SLC27A3,INMT,GATA2,LRRC26,C8orf55,LY6H,SLC9A3R2,HRC,ZFYVE19,NR2F2,TRIM3,OPN4,LRFN2,FAM113B,SPDEF,C1orf64,CLEC14A,HTR2B,JAM2,KRT18,LTBP2,ALDH4A1,JAM3,CRYGN,PODN,NQO1,SNCG,ADRA2C,GDF15,LYZL2,SLC7A13,PRPH,TFF3,RMND5B,CXXC5,SGCA,HSF2,ZNF684,PAPSS1,OGFRL1,RNF138,RCAN3,ENKUR,HAUS6,CHPT1,ZNF529,DEM1,FASTKD1,ZNF567,NHLH1,Emb_0,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,abs_mean
-0.058813248,-0.01476574,-0.26111266,-0.042248122,0.012336737,-0.22619073,-0.012559789,0.006244338,0.021183267,-0.09321078,-0.115827665,0.0013304144,-0.21040718,0.041746713,-0.066331096,-0.05284078,0.08374887,-0.01152614,-0.31812337,-0.14867762,0.06842928,-0.11934658,-0.09901857,-0.05244411,-0.01830701,0.016829835,0.039495915,0.024914144,-0.08223522,0.030144645,-0.14565909,-0.036378894,0.13187659,-0.034729123,0.12299323,-0.02649776,-0.35524556,-0.0694664,-0.06203623,0.1418677,-0.048713528,-0.043208793,0.07916899,-0.10131985,0.023707995,0.36318067,-0.011067186,-0.05659698,0.047854416,-0.018412009,-0.21775037,-0.03531393,-0.14571337,-0.01226053,-0.015859094,-0.00029254053,0.0010052177,0.04653889,-0.14168909,
-0.040231097,0.018528968,0.032538924,-0.11916738,-0.10570244,-0.35432482,-0.0985081,0.044515662,-0.017366394,-0.068210565,0.024763701,-0.05693049,-0.08532252,-0.09213551,0.036558624,-0.11705348,0.09070555,-0.042805325,0.06210773,0.043120004,-0.19148585,0.120696366,-0.38419092,-0.06930075,-0.025287058,-0.05453895,-0.18522264,-0.031032534,-0.045087516,0.028195301,-0.1046413,-0.07752799,-0.14609604,-0.16864456,-0.1974441,-0.031700842,0.028210266,-0.008703991,-0.027856369,-0.019237,-0.035361458,0.12959072,-0.02023428,-0.17820252,-0.03039152,-0.38340995,-0.11669993,0.08059757,0.009938671,-0.05822676,0.058249306,-0.017804198,-0.17440313,0.018344156,-0.01155187,-0.022161813,0.003321834,-0.019528221,-0.019460026,
-0.052951008,-0.06436728,-0.17065695,0.12722196,-0.030462967,-0.18265077,-0.05129896,0.005808063,0.007785654,-0.11849748,-0.08675238,-0.028195715,-0.15920247,0.0047850558,-0.021349248,-0.01643654,0.07038492,-0.009959801,-0.4097111,-0.09825263,0.084571384,-0.25825357,-0.29027578,-0.055532932,-0.15475827,0.023535222,-0.17029361,-0.10556304,0.058007553,-0.02871016,-0.16316332,0.0023035526,-0.07996392,-0.06523996,-0.16182923,-0.021587607,-0.23879716,-0.030903911,-0.056978494,-0.009111233,0.016333705,0.05602511,-0.0715757,-0.06663165,-0.04965944,-0.32173476,-0.06810479,-0.011523307,-0.13833855,-0.09610901,-0.09200479,-0.058198083,-0.18316542,0.007570906,0.0020954104,0.03925912,0.0012471785,0.028338265,-0.4215379,
-0.017604377,0.06341492,-0.0141185615,0.0248471,0.033865828,-0.063033015,0.027235651,-0.015931465,-0.041331727,0.34528962,0.24500348,0.11321483,0.14826936,0.21416034,-0.07688531,0.0040240325,-0.19129921,-0.013518572,-0.43978775,0.040333413,-0.059085947,-0.33096483,0.21506244,-0.06740078,-0.03192657,-0.013859504,-0.09957329,0.064448945,-0.03660497,0.08298178,-0.11823497,-0.077477895,0.14715575,-0.094709225,-0.16451667,0.032763302,0.15578717,-0.09047314,-0.051586553,-0.015126073,0.0049726814,-0.036653437,-0.031922366,0.011656306,-0.07048635,-0.6294028,-0.010585368,-0.17949991,0.040979594,-0.03309571,-0.26827902,-0.0850555,-0.16420785,0.0133070145,-0.008060413,-0.042958356,-0.014540965,-0.07770591,-0.008116034,
-0.058618028,-0.04792101,0.029071562,-0.01970326,-0.042463537,0.524461,-0.00061715627,-0.018864585,0.0049228617,-0.09058288,0.16036075,0.24578702,0.0951586,-0.22896379,-0.10776626,0.013229642,-0.16638094,-0.0051272893,-0.0055291387,0.01626482,-0.024299404,0.010124912,-0.29840988,0.02173455,-0.15001951,0.0044510034,-0.07627751,0.12332335,-0.034283776,-0.12298022,-0.027143966,0.07663572,-0.11443335,0.036742937,-0.26461032,0.07209491,-0.22719339,-0.14844318,0.05396182,-0.03832024,-0.08565104,-0.16726722,-0.046862736,0.028559247,0.016528845,0.18480864,-0.023891238,0.13499446,0.040768057,-0.049637083,0.30589107,0.035965998,0.05748323,-0.032782473,0.0035309047,-0.09003307,-0.02054933,-0.07227779,-0.01144109,
-0.040511556,0.034321062,-0.020294916,0.1424914,-0.07686508,-0.14518273,-0.0063711973,-0.033123508,-0.048712872,-0.07192073,0.2394854,-0.096119024,-0.08564229,0.05210892,-0.12548439,-0.074614376,-0.36564457,-0.012756554,0.25584245,0.035010263,0.107765086,0.18828714,-0.3054396,-0.0026409905,0.4709468,-0.023140593,0.068789445,-0.013631854,0.0066671963,-0.050734553,-0.06734845,-0.0052824393,-0.10257378,-0.01986598,-0.10157094,-0.0049644415,0.09923551,-0.07314503,-0.058072526,-0.025469746,-0.026157947,-0.074467465,-0.04079525,0.11195382,-0.03859467,-0.20709027,-0.043744285,0.08851919,0.012837678,0.058889788,0.15207207,-0.02391389,-0.08067934,0.18306525,0.014225499,0.04033275,0.015722401,0.01417172,0.42090657,
-0.011149215,0.022523845,-0.019894805,-0.03380441,-0.15059133,0.25642678,-0.028441897,-0.019073825,-0.000657951,0.21031898,0.1613443,-0.093750514,-0.2729806,-0.118909076,-0.07169654,-0.05025621,-0.43074903,0.050457936,0.0877075,0.045906857,0.0083898725,-0.020656409,0.20232072,-0.003283441,0.008605683,-0.028319733,-0.19074062,-0.006982744,-0.01885458,-0.011863263,-0.10052827,0.021508388,0.09683463,0.00080561754,0.28316534,-0.058283355,-0.02262422,0.012702536,-0.045660444,-0.001623706,-0.057477795,0.014922803,0.11436834,0.03170681,0.0523359,-0.37790996,0.08781591,0.03251622,0.03333138,0.09782332,-0.5513003,0.07190829,0.35328528,-0.027243508,0.011046069,-0.099215046,-0.005072935,-0.07838532,0.04219462,
-0.043613248,-0.05813262,-0.24779998,-0.07642021,0.0394372,-0.22709517,-0.052576974,-0.023251109,-0.015456542,-0.02825303,0.029152777,-0.07755819,-0.24354836,0.06591746,-0.065059714,0.16523027,-0.10111471,0.0010501104,-0.34253475,-0.08787669,-0.061008886,-0.20388173,-0.30004215,0.003936135,-0.13823919,0.0153239705,0.0032819046,0.106139734,-0.06674685,-0.12673475,-0.1598531,-0.014536922,0.07662677,-0.060825642,-0.117408134,-0.03761745,-0.39112848,0.16191402,0.0073873214,-0.0066566123,-0.075384796,-0.0886882,0.10908298,0.09747301,0.004961853,0.087691225,0.03840967,0.079490304,-0.056466613,0.014519148,-0.3859391,-0.016848048,-0.2401853,-0.013158627,0.016005926,0.02535313,0.0032022807,0.007205826,0.21369612,
0.11518686,-0.056328017,-0.18763745,-0.095913194,0.019062407,0.10163853,0.0037387954,0.008017143,-0.0167689,-0.059159428,-0.061699677,-0.023296645,-0.2947862,-0.06937365,-0.08309159,-0.06611146,0.06828133,0.0025031595,-0.23449592,-0.096051626,-0.09555728,-0.202656,-0.23594876,-0.06956317,-0.15853702,-0.030415528,-0.08929385,-0.020996764,0.030317929,-0.029383881,-0.11500099,-0.104120195,0.05597751,-0.084519826,0.10036222,0.06711163,-0.08334262,-0.006001888,0.028460126,-0.021577636,-0.03618431,-0.04380964,-0.00995677,-0.022195948,0.07844171,-0.3232948,-0.09978901,-0.0068138633,-0.18592684,-0.0034838635,-0.37902382,-0.07013654,-0.18795955,-0.065413326,-0.0060820705,0.03177818,0.0013910125,0.02425545,-0.4120969,
-0.02508543,-0.0144615015,0.20340964,0.19228595,-0.0049854144,-0.07509073,-0.040882405,0.008012617,-0.0010986184,-0.21891315,-0.055780012,-0.03248954,-0.13678163,-0.08240763,-0.036814082,-0.04669355,0.12816834,-0.00736823,-0.5615865,0.03141045,0.021156818,-0.23119049,-0.19738965,0.09134987,-0.23457234,0.053651936,-0.13052434,-0.07680697,-0.034454685,0.08466013,-0.17479214,-0.108776644,-0.060173526,0.03575323,-0.024469007,0.00049211085,-0.34659386,0.02181073,-0.017858535,-0.004290372,0.066176035,0.06232228,-0.027308747,0.04245143,-0.041988004,-0.52435154,-0.0712342,-0.0995336,0.008024134,-0.22432877,-0.23151569,-0.043942872,-0.1911602,-0.017289631,-0.027303725,0.18582062,0.0038147205,0.02531211,0.100687444,
0.060419556,-0.064680636,0.0070841853,-0.08123913,0.08334174,0.46712303,-0.031211123,-0.0056001204,-0.004139,0.18172513,-0.22196935,-0.08684262,0.16560224,0.15891792,-0.13023388,-0.06782632,-0.22598232,0.011759869,-0.27624437,0.033180088,0.037468784,-0.17001046,0.16342725,-0.02430777,-0.024903221,-0.013474157,0.016018042,-0.020180367,-0.040586974,0.05971703,-0.0886263,-0.19279331,-0.24734,-0.016736735,0.23494405,0.012649977,0.066072725,-0.11252774,-0.009487074,0.05591947,0.029814243,0.00575703,0.077545084,0.0071500246,0.052511025,-0.40636888,0.20439556,0.11732859,0.024053939,0.055211768,-0.24576548,0.041044317,0.5702673,-0.037610568,0.0063851196,-0.0026130518,-0.020711917,-0.033820935,-0.0116418265,
0.047323033,-0.0077929697,-0.066551,0.124574676,-0.06955717,0.5919618,0.01262192,-0.0008486174,-0.044525463,-0.047066603,0.09022109,0.054646235,0.115598515,0.2654105,-0.070731595,-4.736986e-05,0.033914097,-0.005743701,-0.24090378,-0.14334407,-0.17397344,-0.23987417,0.31435007,-0.011423263,-0.04177438,0.011624516,0.049214385,-0.00046777423,-0.06437648,-0.0038515483,-0.08663373,0.02625332,0.24350983,-0.03813381,-0.2740958,0.0018400246,0.039998844,-0.033105385,0.041276205,0.00053034304,-0.0434794,-0.07340263,-0.01963162,0.0060022697,0.08104719,0.05215212,0.14559238,0.24600895,0.03111631,0.04799679,0.5570551,0.10512953,0.6140368,-0.063541755,0.010062387,0.019383566,-0.0120147085,-0.037350643,0.014639668,
0.09146398,-0.022453329,-0.23138002,-0.009114366,0.007477244,-0.13467322,-0.03876962,-0.011135604,0.0071530584,-0.03126292,-0.058445938,-0.090268895,-0.21071331,0.0644782,0.005597888,-0.0263246,0.1101848,-0.007257268,-0.38003203,-0.1548424,0.14657217,-0.19445767,-0.08340093,-0.052893437,-0.086100005,0.05970429,0.46562034,-0.09175651,-0.027594,-0.0018746834,-0.035015,0.023318274,-0.32021266,-0.044160962,-0.107039794,-0.063026205,-0.22231491,-0.051562157,-0.02929746,-0.012092023,0.11316602,-0.003490056,0.045470174,-0.11976014,-0.047803085,0.4824788,-0.03118119,-0.073905125,-0.07372682,-0.0064119925,-0.20279159,0.0123207765,-0.109537326,0.016199328,-0.003590296,-0.071754344,0.0006649303,-0.09118452,-0.10095092,
-0.06674904,-0.07637355,0.02461875,-0.030001149,0.03709285,-0.33770815,-0.016786285,0.028358623,-0.0058426643,-0.14778827,0.19776689,-0.057015855,0.006844355,-0.1212326,-0.093974166,0.008038641,0.07947256,-0.012618461,0.1856945,0.09215478,-0.1883601,0.07202458,0.22332227,-0.04242242,-0.12407379,-0.02973879,-0.104917996,-0.039071012,-0.08549315,-0.019300623,-0.14312816,0.07295362,0.024399605,-0.03479361,0.5314016,-0.046392083,-0.14875475,0.09593709,-0.024139386,-0.016437765,-0.010906007,-0.12589487,-0.16418867,-0.23560473,-0.09404561,0.1785477,-0.096132666,0.04164992,-0.03246386,-0.02469174,0.21393248,-0.07797458,-0.22614941,-0.0091770645,0.020053923,0.0056011355,0.0046672286,0.06717503,0.22592461,
-0.033788938,0.06150614,0.08893742,-0.081590414,0.021682508,-0.28447527,0.07092821,0.024959384,-0.01642091,0.021402718,0.17473356,-0.07202891,-0.14412118,-0.02525933,0.15502934,-0.054894008,-0.39567152,-0.004787621,0.4385508,0.05520891,0.020077597,-0.06557628,0.020597031,-0.04141891,-0.15553552,-0.01934599,-0.194291,-0.019779539,-0.028202962,0.005817795,-0.08063126,0.011792017,-0.024599798,-0.0701686,-0.1303361,0.058570758,0.096342504,0.05072113,-0.03907577,-0.015565973,-0.04701453,0.22723348,-0.05016703,0.077123046,-0.032757573,-0.2994233,-0.011307145,0.06008208,-0.012993194,0.049018405,0.26130524,-0.05244609,-0.15603861,0.17387566,-0.005140172,-0.015236828,0.015148069,-0.122161776,0.33987096,
0.04854623,-0.042991534,0.032954782,-0.052913826,-0.009703575,1.473858,-0.048635054,0.0045258314,0.00856747,0.011049679,-0.26594624,0.1947557,0.19320701,0.18942505,-0.040253848,0.019880874,-0.090732336,-0.024611156,0.1258923,0.013528671,0.000825273,-0.13240136,-0.06522669,-0.014807143,-0.04730753,0.0231078,0.016990652,0.13670042,-0.009186743,-0.07457133,-0.04864435,0.06671995,0.18835077,0.107943065,-0.04991942,-0.043197215,-0.18362196,0.0275516,0.0879955,0.007129956,0.007853057,0.11268316,0.08298761,-0.013762691,0.007426138,-0.33377782,0.035004176,-0.2000922,0.07954573,-0.038565114,0.7106951,-0.06662197,-0.0433641,0.03665378,0.025943458,-0.00082385214,-0.00950913,0.043466266,0.047509164,
-0.03759681,-0.062182304,0.07933758,-0.106106766,-0.24623647,-0.37203225,-0.010888716,-0.006288029,-0.007190448,-0.09647177,0.09612303,-0.058650196,0.09324864,-0.085028,-0.021477563,-0.05188334,-0.20769352,0.019522835,0.30571243,-0.09942116,0.022663817,0.0059776157,0.17932217,-0.061995417,-0.115442134,-0.03942535,-0.14494517,-0.033729665,-0.048806623,-0.038903728,-0.112239055,-0.012776224,0.17176136,-0.095565364,-0.2691446,0.039495733,0.13749504,-0.011892966,-0.039445598,0.011191548,-0.16405928,-0.17211375,-0.015854903,0.017173685,-0.022493377,-0.25838742,-0.04420308,-0.16598698,-0.07105465,0.05829811,0.021970164,-0.035187542,-0.19560625,0.01913505,-0.02520569,-0.073363855,-0.03890702,-0.07615526,-0.123652875,
0.11249864,0.064198695,0.040429875,0.054141082,0.02271649,-0.30952415,-0.019038228,-0.0068695373,-0.013759963,-0.12489053,0.14671487,-0.046156436,0.084233396,0.08328403,-0.064315856,-0.016227232,0.08363195,-0.040977158,-0.4618029,-0.113116585,0.06860486,-0.18849134,0.1590909,-0.078602284,-0.15155962,0.022405887,-0.063656665,-0.023495074,-0.01373351,0.015444787,-0.069031775,0.023158187,-0.16674566,-0.056647826,0.3411375,0.16016681,-0.12771258,-0.032530673,0.0017443001,-0.02552541,0.015397899,-0.089460716,-0.084282115,-0.071341686,-0.07055112,-0.4176249,-0.10586456,0.029116994,0.019355817,-0.017384795,-0.3829566,-0.100613065,-0.1772277,-0.032176446,-0.014073215,-0.03993304,0.0030809059,-0.13640827,-0.011788754,
-5.3846044e-05,0.021345338,-0.20913015,-0.06131289,-0.020454897,-0.12130406,-0.057835408,0.014864538,0.008830802,0.34492114,-0.017989784,0.016191155,0.09432165,-0.058355574,-0.042286705,-1.3697427e-06,0.3171566,-0.016379593,0.21587412,-0.36135352,0.13449869,-0.1788239,-0.11595242,-0.022351017,-0.15810543,0.009138882,-0.05429402,-0.09974132,-0.040376004,-0.11224876,0.3725594,-0.053172156,-0.24566707,-0.07149245,-0.13028365,-0.0014025047,0.107000224,-0.043201566,-0.015930928,-0.04026187,-0.026015796,0.026895147,-0.066063404,0.033636414,0.067230225,0.046125285,0.044178117,0.015714476,0.02157008,0.03092804,-0.09040246,-0.051323194,-0.07167745,-0.0542619,-0.0054553505,-0.009260397,0.0059432895,0.07924439,0.036109366,
-0.030328047,0.0032662046,-0.16603655,-0.029850105,0.06618781,-0.1074962,0.02424119,0.015480564,-0.057806406,-0.09124772,-0.14055018,-0.12843321,0.12262904,-0.09223491,-0.09523987,-0.002321762,-0.05957622,-0.030114347,0.061459824,0.029100241,-0.078406215,0.17567554,0.09312153,-0.036239408,-0.10195523,-0.072442815,-0.22597872,-0.07227471,-0.030665843,-0.10945053,-0.05585795,0.013031825,0.13859202,-0.04946427,-0.23919895,-0.016046686,0.023752728,0.04032117,-0.10311078,0.0036558732,-0.019636553,-0.12427294,-0.038928565,0.03734094,-0.08716733,-0.40387517,-0.045953635,-0.055647496,0.0038917605,-0.16220689,0.52027535,0.045385737,-0.22856218,0.08319779,-0.07525815,0.010324042,-0.007231706,0.11072119,0.1316158,
-0.0883177,-0.09142002,-0.31317502,0.08038892,-0.053851478,-0.16133162,-0.03362718,0.011989832,-0.002301022,-0.23707725,-0.0655763,-0.04295516,-0.1735662,-0.035371237,-0.054609485,-0.018011041,0.07322542,-0.0066139465,-0.5337769,0.0061379494,0.015401553,-0.19014946,-0.26541653,-0.042898238,-0.19035557,0.01605998,-0.11466345,-0.11200385,0.056748476,-0.018186063,-0.14166807,-0.11143531,0.046913672,0.023154298,-0.03745768,0.0028929908,-0.22602674,-0.045153137,-0.03192929,-0.059882537,-0.021858161,0.035634056,-0.042014763,-0.0771207,0.04433979,-0.4854271,-0.043008126,-0.045268424,-0.17470162,-0.05167252,-0.043057147,-0.08177249,-0.26683092,-0.03827497,0.005485327,0.021045016,0.0013910125,0.03716704,-0.58330667,
0.15805437,-0.043225534,-0.14909433,-0.069625676,-0.0250586,0.32764405,-0.021449355,-0.007864674,-0.0015651344,-0.005466542,-0.13423632,-0.032329265,-0.22279294,-0.049882017,0.21437268,0.109524995,-0.18425168,-0.0063636163,-0.3495315,-0.049075127,0.052899264,-0.15684213,-0.18259828,-0.046034593,-0.13627033,0.013929086,-0.09258911,-0.10448564,-0.07972975,-0.05818571,-0.18741143,-0.09074484,0.058251563,-0.038383003,0.29444936,0.06623055,-0.106624626,0.014618289,0.005723298,0.076426975,-0.030660685,-0.019735258,0.029200623,-0.03351189,0.03475772,0.19994327,-0.016932769,0.0065700766,0.025594385,0.036565837,0.31174594,-0.067719445,0.59244084,-0.07140293,-0.050059084,0.21339668,0.0047776154,0.036770582,-0.5225569,
0.029339544,0.035771877,-0.0084778275,0.07753569,-0.052815434,-0.21602029,-0.008446533,0.025349505,0.00046935584,-0.025245713,-0.07137389,-0.03811968,-0.17004491,-0.0045576394,0.23226197,-0.10572736,0.094807595,-0.05837027,-0.5345353,0.032051403,-0.08272498,0.034293234,-0.14764507,-0.035865463,0.2566062,0.0015403037,-0.10841137,0.02667154,-0.029273132,-0.08924797,-0.0644878,-0.16544417,0.11336818,0.0038859064,0.055878714,-0.1344548,0.063896604,0.038655315,0.020602237,-0.0018080003,0.00013397262,-0.067446575,0.098361865,0.08105536,0.008770106,-0.54154867,0.04194031,0.026865155,0.0071256873,0.041443285,-0.14290544,-0.065435916,-0.1769373,-0.010386055,-0.023982659,-0.08475893,-0.012254174,-0.09216188,0.030338839,
-0.038960043,0.05936899,-0.10745823,0.11433212,0.056591857,-0.20312494,-0.0029810183,0.028420817,-0.025917934,-0.02581836,-0.39678267,0.31863186,-0.13751721,0.13645211,-0.02929022,0.044403918,-0.18421605,-0.020721551,0.056538515,0.07266011,0.0069790184,0.0510881,0.1290544,-0.035611745,0.40231723,-0.005544762,-0.12378501,-0.0006268432,-0.0034057589,-0.036112905,-0.058004297,0.09298827,-0.07108767,-0.0049947035,0.12038903,0.0016957666,0.07514455,0.007491358,-0.026107397,-0.024391731,-0.016820097,-0.05313666,0.111791186,-0.12997974,0.02878074,-0.5293903,-0.058086313,-0.16657166,0.048944924,-0.029739276,-0.1655871,-0.041360043,-0.1295863,0.08301065,0.011449029,0.0118722,-0.0004899356,0.05962762,0.050500896,
-0.0033636987,0.005716896,0.1848927,-0.13754532,0.055646844,-0.09926523,0.016058959,-0.021712469,0.0021608267,-0.02600225,0.24097154,0.047209993,-0.15202709,-0.12733443,-0.13674812,0.13798553,-0.028717361,0.04140603,0.12386713,0.2867433,-0.046713144,0.18545415,0.4231777,0.008905213,0.23979716,-0.015792206,-0.11943416,-0.062145226,0.0068939785,-0.003735745,-0.087805964,0.063822865,-0.3475951,0.10403502,-0.043216262,0.054804623,0.11548371,0.10374882,-0.001773553,-0.006985475,-0.102962114,-0.118303835,0.03361134,0.07268071,-0.025318038,0.092839606,-0.088686526,0.17970467,0.05115777,0.010145245,0.14629838,-0.023879478,0.27382973,-0.03649291,0.008284059,-0.01837601,0.0017341673,-0.044384293,-0.23977529,
-0.010406856,0.020693889,-0.17643103,0.08155897,-0.125755,-0.26700628,0.036176495,0.008003296,0.007643692,-0.06563042,-0.14539512,-0.07861524,0.09518038,-0.053327203,-0.048167977,-0.056102715,-0.07717161,-0.014366539,-0.28130543,0.07507231,-0.09173681,-0.13728529,0.08604689,-0.012206524,-0.20192425,-0.002244425,-0.20902525,-0.034222055,0.012458275,0.091056675,0.51557255,0.0218249,-0.22545478,-0.0026786383,-0.18890858,0.046964597,-0.022998948,-0.009338362,-0.041249316,-0.036460776,-0.042697452,-0.07378324,0.010919904,0.043508966,-0.10128516,-0.54238755,-0.020888675,-0.16077293,-0.009302438,-0.0014632941,-0.045241527,-0.041879892,-0.16738994,0.014583415,0.00047816825,-0.037765272,0.012935199,0.16639595,0.027935151,
-0.035858016,0.015703443,-0.13998987,0.0034512235,-0.08180792,0.7088631,0.0072619026,-0.018176803,0.02154335,-0.027704421,-0.212466,-0.04278238,-0.2205902,-0.057290446,-0.06548398,-0.041816793,-0.083067685,-0.022875106,-0.010468559,0.019204961,0.006616945,-0.0154106915,0.20270303,-0.04229117,0.15145841,0.016036272,-0.13203058,-0.13443506,0.0030194912,0.03523596,0.6631459,-0.06179443,-0.24184762,-0.040437374,0.017351642,0.0013278341,-0.16568376,-0.035008334,-0.24866942,-0.034849282,0.019162616,0.03961894,-0.10619325,-0.029503234,-0.070208326,-0.24485178,0.0033299567,0.077763714,-0.22353733,-0.09114592,0.19913362,-0.100294955,-0.07861285,-0.012668986,-0.031855382,0.029156704,0.0008212002,0.03755897,-0.03753528,
0.040085662,-0.014076834,-0.23930457,0.14160624,-0.19701223,-0.031377558,-0.048693422,0.009656506,0.010004584,-0.16452257,-0.055472687,-0.015549594,-0.20683227,-0.008091624,-0.056517385,-0.019880552,0.08102113,-0.0053908257,-0.45872405,0.05328018,0.12611845,0.019761296,-0.001426897,0.0038652895,-0.10667621,0.014996898,-0.07725025,0.050035663,-0.044723276,0.034500875,-0.11242343,-0.08612186,-0.053604674,0.10953549,-0.114995435,0.103443615,0.07658817,0.03252637,-0.01343118,-0.0060700467,0.069743946,0.047178037,-0.031193212,-0.105695635,-0.042558108,0.21491654,-0.08632016,0.045796774,-0.1311282,-0.074383736,-0.13028994,-0.06313578,-0.1154239,0.0515749,0.011171248,-0.02309616,0.0034222705,0.07414987,-0.03086014,
-0.07797259,-0.092726775,-0.18703553,0.033561237,0.003499834,-0.22611186,-0.038007528,-0.0020185637,-0.0123922145,0.31376266,-0.17283244,-0.09905072,-0.29995906,0.1294483,-0.030508108,-0.05076823,0.02797892,-0.000345117,-0.3857801,-0.052963592,0.0021010377,-0.2747077,-0.16049014,0.03333471,-0.040250406,0.026075639,-0.13884033,-0.05807667,0.04523029,-0.10882639,-0.15861937,-0.0026750935,0.082633846,0.13221724,-0.10547828,0.01459016,-0.30074802,-0.06776866,-0.06362845,-0.036341354,0.1328775,-0.05031593,0.12129739,0.019297447,-0.017389398,0.103040665,0.06669664,0.09222351,0.014327336,0.0030595295,-0.244974,-0.06875061,-0.21411969,-0.07989825,0.004724914,0.021376336,0.0037936643,0.028618038,-0.5359006,
0.008796964,0.022632245,0.16061902,-0.1351753,0.044075184,-0.19041523,-0.013934845,-0.02605087,-0.010166164,-0.05991465,-0.10460668,-0.113453224,-0.2908826,-0.033366155,-0.03946436,-0.065596685,0.022748597,0.0061606807,0.16582441,-0.072205484,0.00045376644,0.042075235,-0.37424895,0.21333759,0.36910194,-0.12642275,-0.22081101,0.08550864,-0.0025407048,0.029891115,-0.110755004,-0.018305387,0.2755325,-0.022024738,-0.1876953,-0.07376036,0.1449273,0.09096781,-0.027835412,-0.021191165,-0.117496125,-0.14848751,0.042569842,0.019995509,0.028261187,-0.04891968,-0.048943944,-0.045825034,-0.0052226214,0.01771472,-0.15579982,0.0902592,0.30006406,-0.06919966,-0.02106513,-0.08205632,0.0017341673,-0.110891595,-0.17875354,
-0.037483905,-0.07425311,-0.07419929,0.072846316,0.008302241,-0.27084392,-0.08507121,3.9511768e-05,-0.00014384778,-0.04886893,0.04899615,-0.02412131,-0.13447034,-0.060229447,-0.014873739,0.0012427008,0.21541439,-0.00515199,-0.4228808,-0.24143796,0.028924534,-0.089676626,-0.26365957,-0.011886174,-0.18611327,0.019928958,0.060643725,-0.025404997,-0.024507893,-0.02331143,0.84397286,-0.087398924,0.08322493,0.046448607,-0.13793555,0.016502237,-0.17956072,-0.026200498,0.01159745,0.054605324,-0.014330336,0.06422562,0.00634597,-0.010056826,0.0642883,-0.43944755,-0.07916821,-0.05375054,-0.015433012,-0.14487305,-0.04385408,-0.098555416,-0.13067976,-0.06325609,-0.009712098,0.06822585,0.0018839333,0.022277985,-0.5100713,
-0.013230379,0.027150955,0.0037627448,-0.079750896,0.009049816,0.09517856,0.0022992191,-0.015673751,-0.03823737,0.03877989,0.17633513,0.074853435,-0.3971242,0.0896085,-0.022391379,0.014594684,0.0368884,-0.035231512,-0.3001426,0.018155081,-0.019856993,-0.19532542,-0.02515508,-0.055278245,0.26123068,0.00071426824,-0.046099823,-0.08129394,0.025082247,-0.06717734,-0.058374986,-0.073032014,-0.18064398,-0.07691314,-0.0718384,-0.015852572,0.086095445,-0.0007339604,-0.11867227,0.029996658,-0.071452975,-0.028554305,0.017041702,0.019675614,0.019662252,0.2353063,-0.10364747,-0.18376622,-0.1035504,-0.042067524,-0.48146126,-0.027594892,0.46671462,0.033924405,-0.00063323043,0.00832169,-0.0008793464,-0.08897395,0.31817925,
-0.0015867543,-0.028770741,-0.16969544,0.05570648,-0.075426616,0.4452523,0.0080557745,-0.035667267,-0.0040214686,0.30481577,-0.061165977,-0.16759452,0.070032604,0.028313845,0.12602206,0.100616306,-0.168964,-0.001667271,0.058577716,0.019375797,0.011572492,0.036946684,-0.10073896,0.019522915,-0.08222388,0.0033994743,0.08501562,-0.0640201,0.0045407303,-0.1100745,-0.089495346,0.0961405,-0.022944687,-0.051013235,0.1968354,-0.040369328,0.0011244686,-0.19191574,0.04116764,-0.019551842,-0.092445344,0.044968385,-0.035362303,0.020305991,0.011631422,-0.53032583,-0.017859971,0.0046535255,-0.010314545,0.032374922,-0.51316965,-0.091657475,-0.103538215,-0.047412645,0.014598673,0.0049994877,-0.010884633,-0.072712846,-0.014381079,
0.010412591,-0.06816334,0.0007356459,-0.028485706,-0.02745502,-0.17769481,-0.008102216,-0.03679563,-0.034845147,-0.19353783,0.08256214,0.2539512,0.10781094,-0.15105061,-0.117302425,0.026466351,-0.19267653,-0.00046081725,0.17960021,0.008931203,-0.08728066,0.031089922,-0.116823606,-0.0321744,-0.14984542,-0.06586876,-0.16432416,-0.08010357,-0.069462664,-0.010123821,-0.0038445713,-0.024565356,0.07364394,0.0553224,-0.13271289,0.054609537,-0.013213733,0.0058802273,0.04478133,-0.025303312,-0.04360034,-0.16697603,0.012808794,-0.024027754,0.07544152,-0.35234416,-0.059375197,-0.13909079,0.022264974,-0.0720758,-0.28611597,-0.008224938,-0.07976781,0.09624141,0.024061445,-0.07272098,-0.00020655198,-0.07247997,0.1609945,
